country,year,rgdpo,pop,rgdppc,flag,democ,autoc,polity2,regtrans
Angola,1975,30249.021484375,7.107334,4256.029262783345,0,0,7,-7,99
Angola,1976,29379.09375,7.299507999999999,4024.8046512175893,0,0,7,-7,None
Angola,1977,30599.28515625,7.50132,4079.186750631889,0,0,7,-7,None
Angola,1978,27858.52734375,7.7171389999999995,3609.955366068954,0,0,7,-7,None
Angola,1979,28026.099609375,7.952882,3524.0180364017724,0,0,7,-7,None
Angola,1980,29614.904296875,8.21195,3606.3181457357878,0,0,7,-7,None
Angola,1981,28956.353515625,8.49795,3407.4516225236675,0,0,7,-7,None
Angola,1982,27463.87109375,8.807511,3118.232959771495,0,0,7,-7,None
Angola,1983,28620.84375,9.128655,3135.2749939613227,0,0,7,-7,None
Angola,1984,28380.51171875,9.444918,3004.8446920079136,0,0,7,-7,None
Angola,1985,30968.048828125,9.745209,3177.7716443151708,0,0,7,-7,None
Angola,1986,27061.1484375,10.0237,2699.716515608009,0,0,7,-7,None
Angola,1987,29668.751953125,10.285712,2884.4626364344053,0,0,7,-7,None
Angola,1988,28204.390625,10.544903999999999,2674.6939208740073,0,0,7,-7,None
Angola,1989,30350.27734375,10.820992,2804.759244231028,0,0,7,-7,None
Angola,1990,32667.025390625,11.12787,2935.604512869489,0,0,7,-7,None
Angola,1991,26304.021484375,11.472173,2292.8543253640787,0,-88,-88,-3,-2
Angola,1992,30015.341796875,11.848970999999999,2533.160204111817,0,-77,-77,0,-77
Angola,1993,27484.984375,12.246786,2244.2610146858124,0,-88,-88,-1,1
Angola,1994,28932.923828125,12.648482999999999,2287.461969006481,0,-88,-88,-1,1
Angola,1995,25601.490234375,13.042665999999999,1962.903154491191,0,-88,-88,-2,1
Angola,1996,34157.62109375,13.424812999999999,2544.3647590286737,0,-88,-88,-2,1
Angola,1997,33600.125,13.801867999999999,2434.4621322273188,0,1,4,-3,1
Angola,1998,38930.71875,14.18771,2743.974802839923,0,1,4,-3,None
Angola,1999,34551.40234375,14.601982999999999,2366.213023515368,0,1,4,-3,None
Angola,2000,30508.326171875,15.058638,2025.968495416053,0,1,4,-3,None
Angola,2001,36299.23828125,15.562790999999999,2332.4375609265717,0,1,4,-3,None
Angola,2002,41151.66796875,16.109696,2554.4658303142405,0,2,4,-2,0
Angola,2003,43193.640625,16.691395,2587.778949872075,0,2,4,-2,None
Angola,2004,52226.078125,17.2955,3019.6339004365295,0,2,4,-2,None
Angola,2005,70904.7578125,17.912941999999997,3958.2977387243263,0,2,4,-2,None
Angola,2006,93890.46875,18.541467,5063.810147816243,0,2,4,-2,None
Angola,2007,106633.8515625,19.183906999999998,5558.505447430495,0,2,4,-2,None
Angola,2008,131339.21875,19.842250999999997,6619.169304430229,0,2,4,-2,None
Angola,2009,107551.765625,20.520103,5241.287805670371,0,2,4,-2,None
Angola,2010,142227.3125,21.219953999999998,6702.5268999169375,0,2,4,-2,None
Angola,2011,175879.984375,21.942296,8015.5688527308175,0,2,4,-2,None
Angola,2012,192991.5625,22.685632,8507.215602368937,0,2,4,-2,None
Angola,2013,209682.5625,23.448202,8942.372745680032,0,2,4,-2,None
Angola,2014,213269.265625,24.227524,8802.767696154177,0,2,4,-2,None
Albania,1970,7078.47314453125,2.150602,3291.3915008594104,0,0,9,-9,None
Albania,1971,7352.4833984375,2.2020399999999998,3338.941798712785,0,0,9,-9,None
Albania,1972,7657.08935546875,2.2538419999999997,3397.3496613643506,0,0,9,-9,None
Albania,1973,7962.5322265625,2.305999,3452.9643016161326,0,0,9,-9,None
Albania,1974,8304.6259765625,2.358467,3521.1965978589055,0,0,9,-9,None
Albania,1975,8629.828125,2.411229,3579.016395788206,0,0,9,-9,None
Albania,1976,8933.1748046875,2.4643379999999997,3624.979529872729,0,0,9,-9,None
Albania,1977,9319.794921875,2.5178689999999997,3701.4614032243144,0,0,9,-9,None
Albania,1978,9735.41015625,2.5718449999999997,3785.379817310142,0,0,9,-9,None
Albania,1979,9966.9775390625,2.62629,3795.078814244619,0,0,9,-9,None
Albania,1980,10552.2646484375,2.681245,3935.5838979420005,0,0,9,-9,None
Albania,1981,10921.9501953125,2.7353289999999997,3992.9201186813366,0,0,9,-9,None
Albania,1982,10948.6923828125,2.788315,3926.6339645314465,0,0,9,-9,None
Albania,1983,11347.642578125,2.8426199999999997,3991.966065856499,0,0,9,-9,None
Albania,1984,11512.7119140625,2.9015899999999997,3967.7252520385377,0,0,9,-9,None
Albania,1985,11610.2255859375,2.966799,3913.3846229345163,0,0,9,-9,None
Albania,1986,12164.2255859375,3.041003,4000.070235359025,0,0,9,-9,None
Albania,1987,12453.25390625,3.121336,3989.7191158689743,0,0,9,-9,None
Albania,1988,12197.375,3.1970639999999997,3815.1801152557478,0,0,9,-9,None
Albania,1989,13172.1171875,3.253659,4048.4012576302557,0,0,9,-9,None
Albania,1990,12953.4765625,3.281453,3947.481972924799,0,3,2,1,3
Albania,1991,11796.779296875,3.275438,3601.588336239306,0,3,2,1,3
Albania,1992,10727.8798828125,3.2406129999999997,3310.4477093724245,0,6,1,5,3
Albania,1993,12253.4716796875,3.1896229999999997,3841.6677079665847,0,6,1,5,None
Albania,1994,13723.4189453125,3.140634,4369.633311399068,0,6,1,5,None
Albania,1995,14835.130859375,3.106727,4775.163977837448,0,6,1,5,None
Albania,1996,17523.0390625,3.092034,5667.156008795505,0,3,3,0,-1
Albania,1997,14202.0478515625,3.0924709999999997,4592.4595094222395,0,6,1,5,2
Albania,1998,13965.5048828125,3.1028979999999997,4500.79405859055,0,6,1,5,None
Albania,1999,15998.4560546875,3.114851,5136.1866280883105,0,6,1,5,None
Albania,2000,16415.7890625,3.121965,5258.1592242385805,0,6,1,5,None
Albania,2001,16868.884765625,3.124093,5399.610307895764,0,6,1,5,None
Albania,2002,16754.833984375,3.123112,5364.788065357567,0,7,0,7,0
Albania,2003,17371.5,3.117045,5573.066798843135,0,7,0,7,None
Albania,2004,18018.326171875,3.103758,5805.325728318702,0,7,0,7,None
Albania,2005,19110.421875,3.082172,6200.310000545071,0,9,0,9,0
Albania,2006,20541.271484375,3.050741,6733.2072714055375,0,9,0,9,None
Albania,2007,21887.41796875,3.010849,7269.5169929644435,0,9,0,9,None
Albania,2008,24689.7578125,2.968026,8318.57868243068,0,9,0,9,None
Albania,2009,26575.701171875,2.9298859999999998,9070.558094026526,0,9,0,9,None
Albania,2010,26685.546875,2.9018829999999998,9195.941695443958,0,9,0,9,None
Albania,2011,27369.60546875,2.8860099999999997,9483.544917983652,0,9,0,9,None
Albania,2012,30245.42578125,2.880667,10499.452307833568,0,9,0,9,None
Albania,2013,29925.314453125,2.8832809999999998,10378.910155869304,0,9,0,9,None
Albania,2014,31845.375,2.8896759999999997,11020.396404302768,0,9,0,9,None
Argentina,1950,48987.63671875,17.15802881500608,2855.0853508245864,0,0,9,-9,None
Argentina,1951,50321.69140625,17.525199752974757,2871.3904614815197,0,0,9,-9,None
Argentina,1952,45890.5625,17.884976399458644,2565.872130610642,0,0,9,-9,None
Argentina,1953,48772.74609375,18.238994085503535,2674.09188604951,0,0,9,-9,None
Argentina,1954,51031.796875,18.588893866768,2745.2842132920714,0,0,9,-9,None
Argentina,1955,54874.65234375,18.936311074297834,2897.8533426307677,0,-88,-88,-6,1
Argentina,1956,56284.1875,19.280156123463914,2919.2806914826924,0,-88,-88,-3,1
Argentina,1957,59188.17578125,19.619335613228625,3016.8287524140983,0,3,4,-1,1
Argentina,1958,63697.3984375,19.955486782842016,3191.97417385317,0,3,4,-1,None
Argentina,1959,60043.2421875,20.290248779758397,2959.2166581712536,0,3,4,-1,None
Argentina,1960,64673.578125,20.62525693502356,3135.649574148014,0,3,4,-1,None
Argentina,1961,66844.828125,20.95998076785486,3189.1645734482804,0,3,4,-1,None
Argentina,1962,67655.265625,21.293330693623172,3177.29840382656,0,3,4,-1,None
Argentina,1963,65443.921875,21.62610052529823,3026.154520943045,0,3,4,-1,None
Argentina,1964,68879.078125,21.959089800462515,3136.7000522739895,0,3,4,-1,None
Argentina,1965,77556.6640625,22.293096148494254,3478.9543608431627,0,3,4,-1,None
Argentina,1966,79047.0703125,22.62174807538888,3494.2954032141542,0,0,9,-9,-2
Argentina,1967,81800.03125,22.944513192159484,3565.1238518301802,0,0,9,-9,None
Argentina,1968,84209.6640625,23.2709477857108,3618.6606939235958,0,0,9,-9,None
Argentina,1969,92424.0625,23.61061195935606,3914.5136373043297,0,0,9,-9,None
Argentina,1970,95035.7265625,23.973062,3964.271504512023,0,0,9,-9,None
Argentina,1971,98051.90625,24.366442,4024.0551431349722,0,0,9,-9,None
Argentina,1972,99798.40625,24.78295,4026.8977764955343,0,0,9,-9,None
Argentina,1973,105425.2734375,25.213388,4181.321186882938,0,6,0,6,3
Argentina,1974,110358.4609375,25.644505,4303.396027238584,0,6,0,6,None
Argentina,1975,108928.8046875,26.066975,4178.804970177783,0,6,0,6,None
Argentina,1976,108897.03125,26.477152999999998,4112.867846856496,0,0,9,-9,-2
Argentina,1977,116226.1328125,26.878567,4324.11939269307,0,0,9,-9,None
Argentina,1978,114318.59375,27.277742,4190.911174026061,0,0,9,-9,None
Argentina,1979,121946.6484375,27.68453,4404.8661269488775,0,0,9,-9,None
Argentina,1980,123486.75,28.105888999999998,4393.625478276101,0,0,9,-9,None
Argentina,1981,124252.7890625,28.543366,4353.123211274382,0,0,8,-8,0
Argentina,1982,129667.28125,28.993989,4472.212542054838,0,0,8,-8,None
Argentina,1983,140620.09375,29.454739,4774.10761473731,0,8,0,8,3
Argentina,1984,149928.59375,29.920907,5010.8305122568645,0,8,0,8,None
Argentina,1985,146209.5625,30.388780999999998,4811.3006737585165,0,8,0,8,None
Argentina,1986,163147.703125,30.857242,5287.177095250444,0,8,0,8,None
Argentina,1987,173890.609375,31.326473,5550.915654468985,0,8,0,8,None
Argentina,1988,184885.234375,31.795514999999998,5814.821190189875,0,8,0,8,None
Argentina,1989,178384.078125,32.263559,5528.964678850216,0,7,0,7,0
Argentina,1990,199708.28125,32.72974,6101.737479430023,0,7,0,7,None
Argentina,1991,235515.265625,33.19392,7095.13265155185,0,7,0,7,None
Argentina,1992,277855.78125,33.655149,8255.966457019696,0,7,0,7,None
Argentina,1993,320473.875,34.110912,9395.054433021316,0,7,0,7,None
Argentina,1994,372903,34.558113999999996,10790.606223476201,0,7,0,7,None
Argentina,1995,416118.8125,34.994817999999995,11890.86945672928,0,7,0,7,None
Argentina,1996,532989.8125,35.419683,15047.84253715653,0,7,0,7,None
Argentina,1997,553420.6875,35.833965,15444.026009960104,0,7,0,7,None
Argentina,1998,554934.1875,36.241578,15312.086783307284,0,7,0,7,None
Argentina,1999,523007.4375,36.648053999999995,14271.083465987036,0,8,0,8,0
Argentina,2000,520440.71875,37.057452999999995,14044.157831084614,0,8,0,8,None
Argentina,2001,489405.21875,37.471534999999996,13060.719790368878,0,8,0,8,None
Argentina,2002,421078.1875,37.889443,11113.338021358615,0,8,0,8,None
Argentina,2003,456466.53125,38.309475,11915.238495176454,0,8,0,8,None
Argentina,2004,499958.9375,38.728778,12909.23605955241,0,8,0,8,None
Argentina,2005,546220.4375,39.145491,13953.59781028165,0,8,0,8,None
Argentina,2006,593656,39.558749999999996,15006.945366069454,0,8,0,8,None
Argentina,2007,649728,39.969902999999995,16255.430992664658,0,8,0,8,None
Argentina,2008,685144.125,40.381859999999996,16966.63118043597,0,8,0,8,None
Argentina,2009,679886.25,40.798640999999996,16664.43374915356,0,8,0,8,None
Argentina,2010,753785.4375,41.222874999999995,18285.610537838522,0,8,0,8,None
Argentina,2011,833239,41.655615999999995,20003.04112655542,0,8,0,8,None
Argentina,2012,852365.5625,42.095223999999995,20248.50996160515,0,8,0,8,None
Argentina,2013,868237.125,42.538304,20410.713247994092,0,8,0,8,None
Argentina,2014,862902.375,42.980025999999995,20076.823010763186,0,8,0,8,None
Armenia,1991,18860.162109375,3.5119119999999997,5370.340176341264,0,7,0,7,99
Armenia,1992,10830.0595703125,3.449497,3139.6054469137093,0,7,0,7,None
Armenia,1993,10410.396484375,3.3696729999999997,3089.4381990107054,0,7,0,7,None
Armenia,1994,8454.7353515625,3.289943,2569.872897968901,0,7,0,7,None
Armenia,1995,8784.6162109375,3.223173,2725.45600591017,0,4,1,3,-2
Armenia,1996,9676.3515625,3.173425,3049.1823699945644,0,0,6,-6,-2
Armenia,1997,10038.4892578125,3.1376519999999997,3199.363491493799,0,0,6,-6,None
Armenia,1998,9035.810546875,3.112958,2902.644541582315,0,6,1,5,3
Armenia,1999,9966.298828125,3.09382,3221.357036972093,0,6,1,5,None
Armenia,2000,10165.326171875,3.076098,3304.6171389451833,0,6,1,5,None
Armenia,2001,10715.8134765625,3.0600359999999998,3501.858630605163,0,6,1,5,None
Armenia,2002,11570.73828125,3.047249,3797.1095506963825,0,6,1,5,None
Armenia,2003,13183.27734375,3.0364199999999997,4341.717332829451,0,5,0,5,0
Armenia,2004,14022.982421875,3.025982,4634.192279357577,0,5,0,5,None
Armenia,2005,15564.150390625,3.014917,5162.381050829923,0,5,0,5,None
Armenia,2006,17764.314453125,3.002161,5917.175812065042,0,5,0,5,None
Armenia,2007,20138.564453125,2.988117,6739.550175955293,0,5,0,5,None
Armenia,2008,22000.109375,2.9750289999999997,7394.9226629387485,0,5,0,5,None
Armenia,2009,20453.529296875,2.9661079999999997,6895.746647416413,0,5,0,5,None
Armenia,2010,22668.693359375,2.9634959999999997,7649.30789829816,0,5,0,5,None
Armenia,2011,25124.58203125,2.967984,8465.20130541472,0,5,0,5,None
Armenia,2012,26265.658203125,2.978339,8818.894760846566,0,5,0,5,None
Armenia,2013,26804.59765625,2.9921919999999997,8958.181044615454,0,5,0,5,None
Armenia,2014,27573.115234375,3.006154,9172.223124422435,0,5,0,5,None
Australia,1950,101631.078125,8.427065478146366,12060.07932281487,0,10,0,10,None
Australia,1951,98264.734375,8.675028677088148,11327.309457146768,0,10,0,10,None
Australia,1952,97069.5,8.859129784315643,10957.00168789191,0,10,0,10,None
Australia,1953,109409.8125,9.02906351008878,12117.514997845463,0,10,0,10,None
Australia,1954,117552.2109375,9.239138149982598,12723.287500330474,0,10,0,10,None
Australia,1955,123426.0234375,9.456324671495741,13052.219305619215,0,10,0,10,None
Australia,1956,125261.609375,9.68416151764275,12934.688165495436,0,10,0,10,None
Australia,1957,126134.0703125,9.900220403469943,12740.531540923179,0,10,0,10,None
Australia,1958,136251.78125,10.106834368327563,13481.153077662078,0,10,0,10,None
Australia,1959,145138.78125,10.327478648577715,14053.651059350124,0,10,0,10,None
Australia,1960,147421.21875,10.561457220814242,13958.416501414798,0,10,0,10,None
Australia,1961,151806.828125,10.803587821380413,14051.519794616072,0,10,0,10,None
Australia,1962,160098.484375,11.003531237895796,14549.736890247208,0,10,0,10,None
Australia,1963,171474.8125,11.214036517969678,15291.087399726592,0,10,0,10,None
Australia,1964,179988.390625,11.435046307718036,15740.06661464218,0,10,0,10,None
Australia,1965,182392.375,11.660398466957034,15642.03620629769,0,10,0,10,None
Australia,1966,194973.734375,11.880264095324042,16411.565669801887,0,10,0,10,None
Australia,1967,203872.703125,12.101641338770063,16846.698511205454,0,10,0,10,None
Australia,1968,219278.359375,12.335469235548553,17776.247922785144,0,10,0,10,None
Australia,1969,236060.640625,12.618559258207448,18707.416258433772,0,10,0,10,None
Australia,1970,245432.515625,12.90476,19018.75863053633,0,10,0,10,None
Australia,1971,254986.859375,13.150590999999999,19389.764260404725,0,10,0,10,None
Australia,1972,263023.84375,13.364237999999999,19681.170280714847,0,10,0,10,None
Australia,1973,274795.4375,13.55219,20276.828874152445,0,10,0,10,None
Australia,1974,266772.375,13.725399999999999,19436.400760633573,0,10,0,10,None
Australia,1975,272025.96875,13.892674,19580.53350636458,0,10,0,10,None
Australia,1976,284435.71875,14.054955999999999,20237.39659875136,0,10,0,10,None
Australia,1977,289628.65625,14.211656999999999,20379.65426902718,0,10,0,10,None
Australia,1978,303346.65625,14.368542999999999,21111.85916693154,0,10,0,10,None
Australia,1979,313245.5625,14.532401,21554.9765314073,0,10,0,10,None
Australia,1980,323755.71875,14.708323,22011.735719293083,0,10,0,10,None
Australia,1981,338412,14.898019,22715.234824173604,0,10,0,10,None
Australia,1982,330351.40625,15.101227,21875.798983089255,0,10,0,10,None
Australia,1983,350116.90625,15.318254,22856.18884828519,0,10,0,10,None
Australia,1984,363798.46875,15.548591,23397.51999071813,0,10,0,10,None
Australia,1985,373923.875,15.791043,23679.491911965535,0,10,0,10,None
Australia,1986,385013,16.047026,23992.794677343954,0,10,0,10,None
Australia,1987,417436.25,16.314778,25586.388610375205,0,10,0,10,None
Australia,1988,442874,16.585905,26701.829053042326,0,10,0,10,None
Australia,1989,458443.03125,16.849253,27208.50777479571,0,10,0,10,None
Australia,1990,459148.71875,17.096868999999998,26855.7195326232,0,10,0,10,None
Australia,1991,459646.71875,17.325817999999998,26529.582542653978,0,10,0,10,None
Australia,1992,478489.28125,17.538387,27282.399530241863,0,10,0,10,None
Australia,1993,496492.75,17.738428,27989.670223314042,0,10,0,10,None
Australia,1994,520231.0625,17.932214,29010.977813447913,0,10,0,10,None
Australia,1995,549039.4375,18.124769999999998,30292.215432251007,0,10,0,10,None
Australia,1996,576827.4375,18.31834,31489.06710433369,0,10,0,10,None
Australia,1997,603486.9375,18.512971,32598.059895410628,0,10,0,10,None
Australia,1998,622528.6875,18.709175,33273.978542613455,0,10,0,10,None
Australia,1999,651364.3125,18.906935999999998,34451.077239590806,0,10,0,10,None
Australia,2000,672515.4375,19.107250999999998,35196.870418460516,0,10,0,10,None
Australia,2001,694783.6875,19.308681,35982.969913895206,0,10,0,10,None
Australia,2002,713336.5625,19.514385,36554.396282537215,0,10,0,10,None
Australia,2003,742670.1875,19.735255,37631.6489196618,0,10,0,10,None
Australia,2004,767682.375,19.985474999999997,38412.01547623963,0,10,0,10,None
Australia,2005,823623.6875,20.274282,40624.06192732251,0,10,0,10,None
Australia,2006,847763.9375,20.606227999999998,41141.15099085578,0,10,0,10,None
Australia,2007,879535.25,20.975949,41930.65353086051,0,10,0,10,None
Australia,2008,932737.5,21.370348,43646.34118265178,0,10,0,10,None
Australia,2009,919825.75,21.77069,42250.64754493312,0,10,0,10,None
Australia,2010,996977.75,22.162862999999998,44984.15886070315,0,10,0,10,None
Australia,2011,1039931.5,22.542371,46132.30347419976,0,10,0,10,None
Australia,2012,1026887.875,22.911375,44820.00207320599,0,10,0,10,None
Australia,2013,1034652.5625,23.270464999999998,44462.049318739446,0,10,0,10,None
Australia,2014,1045083.125,23.622353,44241.27964729001,0,10,0,10,None
Austria,1950,36660.328125,6.974720955728154,5256.171301719511,0,10,0,10,None
Austria,1951,38521.875,6.97507391289913,5522.79093828107,0,10,0,10,None
Austria,1952,39551.7890625,6.967351056538558,5676.732626438043,0,10,0,10,None
Austria,1953,41566.37890625,6.972089122909797,5961.825526536341,0,10,0,10,None
Austria,1954,44572.3203125,6.979858976284983,6385.84826196926,0,10,0,10,None
Austria,1955,48964.94921875,6.986573315076859,7008.435610785735,0,10,0,10,None
Austria,1956,52519.9609375,6.99207867964587,7511.351537045347,0,10,0,10,None
Austria,1957,55288.66015625,7.005656500816812,7892.002719488704,0,10,0,10,None
Austria,1958,57527.09765625,7.027277525345898,8186.256690270446,0,10,0,10,None
Austria,1959,59483.13671875,7.054404394005368,8432.056541768015,0,10,0,10,None
Austria,1960,63902.94921875,7.087699860613549,9016.034887969738,0,10,0,10,None
Austria,1961,67423.53125,7.12678363300117,9460.583444373093,0,10,0,10,None
Austria,1962,69297.4765625,7.170597798778053,9664.114277098211,0,10,0,10,None
Austria,1963,72150.2890625,7.216806894054731,9997.536323431079,0,10,0,10,None
Austria,1964,75660.6796875,7.26507138937869,10414.306430369505,0,10,0,10,None
Austria,1965,78058.5703125,7.31242807502241,10674.781278072369,0,10,0,10,None
Austria,1966,82049.546875,7.363897479006186,11142.1359557104,0,10,0,10,None
Austria,1967,84550.8203125,7.4191434288071205,11396.304859696507,0,10,0,10,None
Austria,1968,88224.21875,7.457767781398826,11829.842566303681,0,10,0,10,None
Austria,1969,92658.546875,7.483566265053404,12381.603047693301,0,10,0,10,None
Austria,1970,98571.8984375,7.509746,13125.863170006016,0,10,0,10,None
Austria,1971,103879.515625,7.543450999999999,13770.821289221605,0,10,0,10,None
Austria,1972,110109.2890625,7.573659999999999,14538.451562718687,0,10,0,10,None
Austria,1973,115664.46875,7.5989249999999995,15221.162039367411,0,10,0,10,None
Austria,1974,119681.0703125,7.617432,15711.472096173618,0,10,0,10,None
Austria,1975,120347.046875,7.628138,15776.726492756161,0,10,0,10,None
Austria,1976,123487.5390625,7.630535999999999,16183.33745656924,0,10,0,10,None
Austria,1977,128682.390625,7.625724,16874.776824469387,0,10,0,10,None
Austria,1978,128127.7421875,7.616308999999999,16822.813017105793,0,10,0,10,None
Austria,1979,133411.21875,7.605887999999999,17540.51844439466,0,10,0,10,None
Austria,1980,135028.953125,7.597269,17773.354230974313,0,10,0,10,None
Austria,1981,134646.40625,7.5916179999999995,17736.19355584014,0,10,0,10,None
Austria,1982,135227.984375,7.588957,17819.04738358644,0,10,0,10,None
Austria,1983,138082.796875,7.589573,18193.750409278626,0,10,0,10,None
Austria,1984,137344.265625,7.5933969999999995,18087.32845457705,0,10,0,10,None
Austria,1985,140281.96875,7.6005139999999995,18456.905513232396,0,10,0,10,None
Austria,1986,147261.390625,7.610435,19349.930802247178,0,10,0,10,None
Austria,1987,153703.625,7.6236999999999995,20161.28979366974,0,10,0,10,None
Austria,1988,163953.515625,7.642479,21452.92327594227,0,10,0,10,None
Austria,1989,173181.6875,7.669600999999999,22580.273406660923,0,10,0,10,None
Austria,1990,183681.8125,7.706570999999999,23834.44108929899,0,10,0,10,None
Austria,1991,192484.171875,7.7551429999999995,24820.196336160407,0,10,0,10,None
Austria,1992,201056.359375,7.813393,25732.272698301495,0,10,0,10,None
Austria,1993,206013.796875,7.874675,26161.56182636109,0,10,0,10,None
Austria,1994,216761.34375,7.929911,27334.65025647829,0,10,0,10,None
Austria,1995,227580.296875,7.972833,28544.470563349314,0,10,0,10,None
Austria,1996,232270.046875,8.000453,29032.111916037753,0,10,0,10,None
Austria,1997,243827.46875,8.015255999999999,30420.42184928342,0,10,0,10,None
Austria,1998,252683.921875,8.023166,31494.290642247714,0,10,0,10,None
Austria,1999,261446.703125,8.032953,32546.773661566305,0,10,0,10,None
Austria,2000,277545.375,8.050884,34473.90063004261,0,10,0,10,None
Austria,2001,272169.78125,8.078877,33689.06114674106,0,10,0,10,None
Austria,2002,279180.96875,8.114697999999999,34404.357223152365,0,10,0,10,None
Austria,2003,282048.125,8.155465999999999,34583.93732497935,0,10,0,10,None
Austria,2004,291750,8.196624,35593.922571048766,0,10,0,10,None
Austria,2005,307212.28125,8.234858,37306.32407383346,0,10,0,10,None
Austria,2006,313844.71875,8.269371999999999,37952.66662934018,0,10,0,10,None
Austria,2007,326439.0625,8.30129,39323.8957439145,0,10,0,10,None
Austria,2008,340311.5625,8.331465,40846.545295455246,0,10,0,10,None
Austria,2009,326315.90625,8.361362,39026.64497123794,0,10,0,10,None
Austria,2010,335253.40625,8.391986,39949.23326254358,0,10,0,10,None
Austria,2011,349129.84375,8.423559,41446.83307257657,0,10,0,10,None
Austria,2012,366913.625,8.455477,43393.60452402626,0,10,0,10,None
Austria,2013,371458.78125,8.486962,43768.16830922537,0,10,0,10,None
Austria,2014,389266.28125,8.516916,45705.07461268844,0,10,0,10,None
Azerbaijan,1991,95261.7890625,7.332519,12991.686630815413,0,1,4,-3,99
Azerbaijan,1992,67704.0859375,7.45092,9086.674657290643,0,3,2,1,2
Azerbaijan,1993,38813.89453125,7.567156,5129.257878554374,0,1,4,-3,-2
Azerbaijan,1994,30480.873046875,7.675128,3971.383024084419,0,1,4,-3,-2
Azerbaijan,1995,18995.205078125,7.770805999999999,2444.431771701031,0,0,6,-6,-2
Azerbaijan,1996,18265,7.852287,2326.0739196109366,0,0,6,-6,None
Azerbaijan,1997,17148.404296875,7.9217889999999995,2164.713588922275,0,0,6,-6,None
Azerbaijan,1998,17264.17578125,7.984531,2162.202862165605,0,0,7,-7,0
Azerbaijan,1999,18308.0703125,8.047997,2274.860479259622,0,0,7,-7,None
Azerbaijan,2000,20632.11328125,8.117742,2541.6074175860726,0,0,7,-7,None
Azerbaijan,2001,23247.884765625,8.195648,2836.613378908538,0,0,7,-7,None
Azerbaijan,2002,24356.271484375,8.280599,2941.365894469108,0,0,7,-7,None
Azerbaijan,2003,26304.126953125,8.371535999999999,3142.0908842923213,0,0,7,-7,None
Azerbaijan,2004,27998.3828125,8.466304,3307.03726354499,0,0,7,-7,None
Azerbaijan,2005,41974.21484375,8.563398,4901.584025844648,0,0,7,-7,None
Azerbaijan,2006,60774.953125,8.662137,7016.161615199575,0,0,7,-7,None
Azerbaijan,2007,84784.5390625,8.763359,9674.890537121668,0,0,7,-7,None
Azerbaijan,2008,94991.6328125,8.868713,10710.87009045168,0,0,7,-7,None
Azerbaijan,2009,99510.734375,8.980488,11080.771376232562,0,0,7,-7,None
Azerbaijan,2010,121189.8515625,9.099893,13317.722698772392,0,0,7,-7,None
Azerbaijan,2011,149265.671875,9.227511999999999,16176.155812639421,0,0,7,-7,None
Azerbaijan,2012,155382.109375,9.361476999999999,16598.03355549557,0,0,7,-7,None
Azerbaijan,2013,152503.65625,9.497496,16057.248800104786,0,0,7,-7,None
Azerbaijan,2014,154454.359375,9.629779,16039.24237254043,0,0,7,-7,None
Burundi,1962,1753.4415283203125,2.907418427790084,603.0922524120808,0,3,3,0,99
Burundi,1963,1811.2808837890625,2.9531049632724105,613.3479528549965,0,1,4,-3,-2
Burundi,1964,1839.42724609375,3.031995241267484,606.6722074816987,0,1,4,-3,-2
Burundi,1965,1911.1612548828125,3.112315922176616,614.0640290611086,0,-88,-88,-5,-2
Burundi,1966,1962.2523193359375,3.193746382309974,614.4045532872523,0,0,7,-7,-2
Burundi,1967,2205.234619140625,3.269701666367677,674.4452075930303,0,0,7,-7,None
Burundi,1968,2226.039306640625,3.338203736812155,666.8374617441414,0,0,7,-7,None
Burundi,1969,2127.310546875,3.3964804859017486,626.3279167082303,0,0,7,-7,None
Burundi,1970,2604.108642578125,3.4571129999999997,753.2610714715213,0,0,7,-7,None
Burundi,1971,2698.031494140625,3.507593,769.1974223179899,0,0,7,-7,None
Burundi,1972,2456.41064453125,3.547335,692.4664979572693,0,0,7,-7,None
Burundi,1973,2675.9580078125,3.5829519999999997,746.8584585594505,0,0,7,-7,None
Burundi,1974,2674.52490234375,3.623853,738.0334970385802,0,0,7,-7,None
Burundi,1975,2653.68310546875,3.6769909999999997,721.6996466591162,0,0,7,-7,None
Burundi,1976,2995.983154296875,3.744696,800.0604466415632,0,0,7,-7,None
Burundi,1977,3499.76806640625,3.825484,914.8562812983272,0,0,7,-7,None
Burundi,1978,3473.72216796875,3.9178659999999996,886.6362882162765,0,0,7,-7,None
Burundi,1979,3600.35791015625,4.018927,895.8505367617402,0,0,7,-7,None
Burundi,1980,3550.525390625,4.126544,860.411373445915,0,0,7,-7,None
Burundi,1981,3827.464111328125,4.239673,902.773424112691,0,0,7,-7,None
Burundi,1982,3809.245361328125,4.359122,873.8561025197563,0,0,7,-7,None
Burundi,1983,3913.06494140625,4.486613,872.1645796965885,0,0,7,-7,None
Burundi,1984,3990.715087890625,4.624617,862.9287761322992,0,0,7,-7,None
Burundi,1985,4308.26806640625,4.774258,902.39531805911,0,0,7,-7,None
Burundi,1986,4531.90966796875,4.9364289999999995,918.0542590542173,0,0,7,-7,None
Burundi,1987,4523.3564453125,5.108581,885.4428353612285,0,0,7,-7,None
Burundi,1988,4919.458984375,5.284173,930.9799252172478,0,0,7,-7,None
