country,year,ck,pop,ckpc,flag,democ,autoc,polity2,regtrans
Angola,1975,103429.7265625,7.107334,14552.534967753028,0,0,7,-7,99
Angola,1976,105630.1640625,7.299507999999999,14470.860784384373,0,0,7,-7,None
Angola,1977,109740.34375,7.50132,14629.471046429162,0,0,7,-7,None
Angola,1978,113923.6171875,7.7171389999999995,14762.416121764816,0,0,7,-7,None
Angola,1979,117546.8828125,7.952882,14780.413290741646,0,0,7,-7,None
Angola,1980,120281.703125,8.21195,14647.154832287095,0,0,7,-7,None
Angola,1981,122607.2578125,8.49795,14427.862933119164,0,0,7,-7,None
Angola,1982,125135.125,8.807511,14207.77391024547,0,0,7,-7,None
Angola,1983,121325.1328125,9.128655,13290.581450662776,0,0,7,-7,None
Angola,1984,122040.359375,9.444918,12921.272516606286,0,0,7,-7,None
Angola,1985,120223.9140625,9.745209,12336.719926940512,0,0,7,-7,None
Angola,1986,120850.5,10.0237,12056.476151520896,0,0,7,-7,None
Angola,1987,120408.9609375,10.285712,11706.429359241247,0,0,7,-7,None
Angola,1988,119135.6328125,10.544903999999999,11297.93432092886,0,0,7,-7,None
Angola,1989,116027.90625,10.820992,10722.483322231456,0,0,7,-7,None
Angola,1990,114738.1171875,11.12787,10310.878648609303,0,0,7,-7,None
Angola,1991,117019.15625,11.472173,10200.260774484486,0,-88,-88,-3,-2
Angola,1992,124467.28125,11.848970999999999,10504.480199166663,0,-77,-77,0,-77
Angola,1993,130248.6796875,12.246786,10635.335645409334,0,-88,-88,-1,1
Angola,1994,136168.359375,12.648482999999999,10765.588203344229,0,-88,-88,-1,1
Angola,1995,145689.75,13.042665999999999,11170.243108272496,0,-88,-88,-2,1
Angola,1996,159560.9375,13.424812999999999,11885.524029273258,0,-88,-88,-2,1
Angola,1997,167298.84375,13.801867999999999,12121.463830113433,0,1,4,-3,1
Angola,1998,181732.328125,14.18771,12809.137494704924,0,1,4,-3,None
Angola,1999,190761.3125,14.601982999999999,13064.068935020676,0,1,4,-3,None
Angola,2000,190448.453125,15.058638,12647.12340684463,0,1,4,-3,None
Angola,2001,189098.984375,15.562790999999999,12150.711551353483,0,1,4,-3,None
Angola,2002,188344.671875,16.109696,11691.385850794453,0,2,4,-2,0
Angola,2003,192070.5625,16.691395,11507.160575853606,0,2,4,-2,None
Angola,2004,201747.484375,17.2955,11664.73847966234,0,2,4,-2,None
Angola,2005,217491.296875,17.912941999999997,12141.57321979829,0,2,4,-2,None
Angola,2006,255379.796875,18.541467,13773.440735568549,0,2,4,-2,None
Angola,2007,297778.78125,19.183906999999998,15522.321977999582,0,2,4,-2,None
Angola,2008,354643.5625,19.842250999999997,17873.15171549841,0,2,4,-2,None
Angola,2009,422951.03125,20.520103,20611.54523688307,0,2,4,-2,None
Angola,2010,509115.875,21.219953999999998,23992.317561103104,0,2,4,-2,None
Angola,2011,641505.9375,21.942296,29236.04428178346,0,2,4,-2,None
Angola,2012,683897.6875,22.685632,30146.732852758963,0,2,4,-2,None
Angola,2013,734677.375,23.448202,31331.927923514137,0,2,4,-2,None
Angola,2014,796054.125,24.227524,32857.42798149741,0,2,4,-2,None
Albania,1970,8341.498046875,2.150602,3878.680502889423,0,0,9,-9,None
Albania,1971,9139.7080078125,2.2020399999999998,4150.564025999755,0,0,9,-9,None
Albania,1972,9979.962890625,2.2538419999999997,4427.978043991106,0,0,9,-9,None
Albania,1973,10938.64453125,2.305999,4743.559963057226,0,0,9,-9,None
Albania,1974,12095.361328125,2.358467,5128.484446941594,0,0,9,-9,None
Albania,1975,13168.8671875,2.411229,5461.475118082936,0,0,9,-9,None
Albania,1976,14067.861328125,2.4643379999999997,5708.576229447828,0,0,9,-9,None
Albania,1977,15281.5029296875,2.5178689999999997,6069.220809219027,0,0,9,-9,None
Albania,1978,16651.291015625,2.5718449999999997,6474.453559847115,0,0,9,-9,None
Albania,1979,18108.474609375,2.62629,6895.078079486652,0,0,9,-9,None
Albania,1980,19475.17578125,2.681245,7263.482367799287,0,0,9,-9,None
Albania,1981,20819.9921875,2.7353289999999997,7611.512979791463,0,0,9,-9,None
Albania,1982,22260.31640625,2.788315,7983.429564539875,0,0,9,-9,None
Albania,1983,22660.755859375,2.8426199999999997,7971.785134620527,0,0,9,-9,None
Albania,1984,23848.40625,2.9015899999999997,8219.082037779288,0,0,9,-9,None
Albania,1985,24653.70703125,2.966799,8309.867649021724,0,0,9,-9,None
Albania,1986,26067.96484375,3.041003,8572.160186540428,0,0,9,-9,None
Albania,1987,27256.43359375,3.121336,8732.297193813803,0,0,9,-9,None
Albania,1988,28346.27734375,3.1970639999999997,8866.346542874964,0,0,9,-9,None
Albania,1989,29426.125,3.253659,9044.010143656727,0,0,9,-9,None
Albania,1990,31216.63671875,3.281453,9513.053125779952,0,3,2,1,3
Albania,1991,30082.28125,3.275438,9184.20109005269,0,3,2,1,3
Albania,1992,28967.671875,3.2406129999999997,8938.948240656939,0,6,1,5,3
Albania,1993,29010.46484375,3.1896229999999997,9095.264501086807,0,6,1,5,None
Albania,1994,29634.310546875,3.140634,9435.77333330627,0,6,1,5,None
Albania,1995,30537.5859375,3.106727,9829.504149382936,0,6,1,5,None
Albania,1996,31275.208984375,3.092034,10114.768784681863,0,3,3,0,-1
Albania,1997,31464.57421875,3.0924709999999997,10174.573736908123,0,6,1,5,2
Albania,1998,31726.58984375,3.1028979999999997,10224.825258113546,0,6,1,5,None
Albania,1999,32238.12109375,3.114851,10349.81162622225,0,6,1,5,None
Albania,2000,33585.98046875,3.121965,10757.961882580363,0,6,1,5,None
Albania,2001,35365.60546875,3.124093,11320.27934787793,0,6,1,5,None
Albania,2002,37005.26171875,3.123112,11848.842346592117,0,7,0,7,0
Albania,2003,40502.71875,3.117045,12993.947392482303,0,7,0,7,None
Albania,2004,44636.8984375,3.103758,14381.565327419212,0,7,0,7,None
Albania,2005,49495.1484375,3.082172,16058.528997570545,0,9,0,9,0
Albania,2006,63361.08203125,3.050741,20769.07939128559,0,9,0,9,None
Albania,2007,71803.96875,3.010849,23848.412441142016,0,9,0,9,None
Albania,2008,82640.5078125,2.968026,27843.592951173607,0,9,0,9,None
Albania,2009,96002.0703125,2.9298859999999998,32766.486584290313,0,9,0,9,None
Albania,2010,94202.3359375,2.9018829999999998,32462.485888473107,0,9,0,9,None
Albania,2011,104642.9609375,2.8860099999999997,36258.696587156664,0,9,0,9,None
Albania,2012,89331.359375,2.880667,31010.651135657125,0,9,0,9,None
Albania,2013,93572.09375,2.8832809999999998,32453.338314926645,0,9,0,9,None
Albania,2014,112792.828125,2.8896759999999997,39033.03627292472,0,9,0,9,None
Argentina,1950,57509.3203125,17.15802881500608,3351.744010489332,0,0,9,-9,None
Argentina,1951,61940.01953125,17.525199752974757,3534.3402873759655,0,0,9,-9,None
Argentina,1952,65282.9375,17.884976399458644,3650.15508222734,0,0,9,-9,None
Argentina,1953,67051.5078125,18.238994085503535,3676.272249344768,0,0,9,-9,None
Argentina,1954,67107.3125,18.588893866768,3610.0756172463834,0,0,9,-9,None
Argentina,1955,68349.9453125,18.936311074297834,3609.4646441075347,0,-88,-88,-6,1
Argentina,1956,71089.671875,19.280156123463914,3687.193787216484,0,-88,-88,-3,1
Argentina,1957,73226.9453125,19.619335613228625,3732.38659840885,0,3,4,-1,1
Argentina,1958,73912.3515625,19.955486782842016,3703.8611168358366,0,3,4,-1,None
Argentina,1959,74841,20.290248779758397,3688.5205702682943,0,3,4,-1,None
Argentina,1960,74654.28125,20.62525693502356,3619.556424687745,0,3,4,-1,None
Argentina,1961,78036.4609375,20.95998076785486,3723.1170105451683,0,3,4,-1,None
Argentina,1962,79482.5234375,21.293330693623172,3732.7426404598627,0,3,4,-1,None
Argentina,1963,78638.8984375,21.62610052529823,3636.295796623536,0,3,4,-1,None
Argentina,1964,79273.5625,21.959089800462515,3610.0568475443047,0,3,4,-1,None
Argentina,1965,81756.375,22.293096148494254,3667.3405280011807,0,3,4,-1,None
Argentina,1966,84346.8046875,22.62174807538888,3728.571479374944,0,0,9,-9,-2
Argentina,1967,87191.3515625,22.944513192159484,3800.095945914194,0,0,9,-9,None
Argentina,1968,90598.9921875,23.2709477857108,3893.2231304790707,0,0,9,-9,None
Argentina,1969,97227.8125,23.61061195935606,4117.970879677772,0,0,9,-9,None
Argentina,1970,103105.7578125,23.973062,4300.900644752848,0,0,9,-9,None
Argentina,1971,110420.7265625,24.366442,4531.672148215156,0,0,9,-9,None
Argentina,1972,117993.609375,24.78295,4761.080072186725,0,0,9,-9,None
Argentina,1973,125268.15625,25.213388,4968.319063269086,0,6,0,6,3
Argentina,1974,134567.625,25.644505,5247.42532562044,0,6,0,6,None
Argentina,1975,142748.53125,26.066975,5476.22158881113,0,6,0,6,None
Argentina,1976,149980.5625,26.477152999999998,5664.527545691941,0,0,9,-9,-2
Argentina,1977,163067.046875,26.878567,6066.805826181136,0,0,9,-9,None
Argentina,1978,174031.421875,27.277742,6379.979027406301,0,0,9,-9,None
Argentina,1979,186264.84375,27.68453,6728.1201360471,0,0,9,-9,None
Argentina,1980,198601.140625,28.105888999999998,7066.17537075593,0,0,9,-9,None
Argentina,1981,218197.203125,28.543366,7644.41037279906,0,0,8,-8,0
Argentina,1982,235138.421875,28.993989,8109.902430983195,0,0,8,-8,None
Argentina,1983,247653.28125,29.454739,8407.926522451957,0,8,0,8,3
Argentina,1984,262313.5625,29.920907,8766.89876078957,0,8,0,8,None
Argentina,1985,279101.9375,30.388780999999998,9184.374243244572,0,8,0,8,None
Argentina,1986,305964.53125,30.857242,9915.485358347969,0,8,0,8,None
Argentina,1987,336762.59375,31.326473,10750.096052945379,0,8,0,8,None
Argentina,1988,370912.8125,31.795514999999998,11665.57020699303,0,8,0,8,None
Argentina,1989,403987.59375,32.263559,12521.482634634325,0,7,0,7,0
Argentina,1990,440458.25,32.72974,13457.431986932985,0,7,0,7,None
Argentina,1991,489520.9375,33.19392,14747.307262896338,0,7,0,7,None
Argentina,1992,559911.3125,33.655149,16636.72065454234,0,7,0,7,None
Argentina,1993,669640.1875,34.110912,19631.260152176525,0,7,0,7,None
Argentina,1994,828229.25,34.558113999999996,23966.274606305196,0,7,0,7,None
Argentina,1995,1053556.875,34.994817999999995,30106.082420545812,0,7,0,7,None
Argentina,1996,1390282.625,35.419683,39251.69587203816,0,7,0,7,None
Argentina,1997,1400468.75,35.833965,39082.159900530125,0,7,0,7,None
Argentina,1998,1424251.375,36.241578,39298.82343975199,0,7,0,7,None
Argentina,1999,1433022.75,36.648053999999995,39102.287668534875,0,8,0,8,0
Argentina,2000,1431154.5,37.057452999999995,38619.88302326121,0,8,0,8,None
Argentina,2001,1412692.125,37.471534999999996,37700.407122366356,0,8,0,8,None
Argentina,2002,1330856.375,37.889443,35124.727882645304,0,8,0,8,None
Argentina,2003,1326432.25,38.309475,34624.130192334924,0,8,0,8,None
Argentina,2004,1365802.875,38.728778,35265.839655462405,0,8,0,8,None
Argentina,2005,1437139.125,39.145491,36712.76278026504,0,8,0,8,None
Argentina,2006,1552985.125,39.558749999999996,39257.689512434044,0,8,0,8,None
Argentina,2007,1646294.5,39.969902999999995,41188.353646992844,0,8,0,8,None
Argentina,2008,1719041.875,40.381859999999996,42569.6556572679,0,8,0,8,None
Argentina,2009,1731396.5,40.798640999999996,42437.60227209529,0,8,0,8,None
Argentina,2010,1773983.75,41.222874999999995,43033.964758644324,0,8,0,8,None
Argentina,2011,1863171.5,41.655615999999995,44727.9785755659,0,8,0,8,None
Argentina,2012,1942274.125,42.095223999999995,46140.011631723355,0,8,0,8,None
Argentina,2013,2041532.375,42.538304,47992.80138202031,0,8,0,8,None
Argentina,2014,2148250.75,42.980025999999995,49982.53723718083,0,8,0,8,None
Armenia,1991,31045.291015625,3.5119119999999997,8839.996849472596,0,7,0,7,99
Armenia,1992,30409.033203125,3.449497,8815.497796671514,0,7,0,7,None
Armenia,1993,30072.388671875,3.3696729999999997,8924.423429773453,0,7,0,7,None
Armenia,1994,30339.498046875,3.289943,9221.891700517304,0,7,0,7,None
Armenia,1995,30630.09765625,3.223173,9503.088309640842,0,4,1,3,-2
Armenia,1996,30655.34765625,3.173425,9660.019586487786,0,0,6,-6,-2
Armenia,1997,29301.4453125,3.1376519999999997,9338.653653273213,0,0,6,-6,None
Armenia,1998,28409.666015625,3.112958,9126.26062273407,0,6,1,5,3
Armenia,1999,27618.103515625,3.09382,8926.861781107174,0,6,1,5,None
Armenia,2000,27020.7265625,3.076098,8784.091586971546,0,6,1,5,None
Armenia,2001,26479.392578125,3.0600359999999998,8653.294463896831,0,6,1,5,None
Armenia,2002,26320.330078125,3.047249,8637.407077047199,0,6,1,5,None
Armenia,2003,26785.814453125,3.0364199999999997,8821.511666082097,0,5,0,5,0
Armenia,2004,28035.732421875,3.025982,9265.003037650256,0,5,0,5,None
Armenia,2005,30258.92578125,3.014917,10036.404246368971,0,5,0,5,None
Armenia,2006,33058.1015625,3.002161,11011.435283617368,0,5,0,5,None
Armenia,2007,35629.3984375,2.988117,11923.695905314284,0,5,0,5,None
Armenia,2008,37983.29296875,2.9750289999999997,12767.368979848601,0,5,0,5,None
Armenia,2009,38228.578125,2.9661079999999997,12888.464656377988,0,5,0,5,None
Armenia,2010,38477.9765625,2.9634959999999997,12983.981271612989,0,5,0,5,None
Armenia,2011,38802.34375,2.967984,13073.63643132847,0,5,0,5,None
Armenia,2012,40334.0234375,2.978339,13542.45552218871,0,5,0,5,None
Armenia,2013,42051.0078125,2.9921919999999997,14053.579386784004,0,5,0,5,None
Armenia,2014,44003.41796875,3.006154,14637.779025542271,0,5,0,5,None
Australia,1950,220107.71875,8.427065478146366,26119.14186745056,0,10,0,10,None
Australia,1951,256174.5,8.675028677088148,29530.104110962697,0,10,0,10,None
Australia,1952,272404.78125,8.859129784315643,30748.480706566705,0,10,0,10,None
Australia,1953,287565.09375,9.02906351008878,31848.828334044185,0,10,0,10,None
Australia,1954,304031.125,9.239138149982598,32906.87075618332,0,10,0,10,None
Australia,1955,324524.0625,9.456324671495741,34318.202237515696,0,10,0,10,None
Australia,1956,345407.46875,9.68416151764275,35667.25607795074,0,10,0,10,None
Australia,1957,361642.21875,9.900220403469943,36528.70380777053,0,10,0,10,None
Australia,1958,374724.21875,10.106834368327563,37076.319359135574,0,10,0,10,None
Australia,1959,396260.75,10.327478648577715,38369.554029973464,0,10,0,10,None
Australia,1960,412499.15625,10.561457220814242,39057.03044813338,0,10,0,10,None
Australia,1961,421668.34375,10.803587821380413,39030.399041651144,0,10,0,10,None
Australia,1962,434298.0625,11.003531237895796,39468.97165196313,0,10,0,10,None
Australia,1963,444193.375,11.214036517969678,39610.480515933086,0,10,0,10,None
Australia,1964,452483.5,11.435046307718036,39569.88785385138,0,10,0,10,None
Australia,1965,471708.84375,11.660398466957034,40453.92145789164,0,10,0,10,None
Australia,1966,497621,11.880264095324042,41886.358418232376,0,10,0,10,None
Australia,1967,521412.28125,12.101641338770063,43086.07953695917,0,10,0,10,None
Australia,1968,550541.4375,12.335469235548553,44630.7657201593,0,10,0,10,None
Australia,1969,586481.6875,12.618559258207448,46477.70601216115,0,10,0,10,None
Australia,1970,623298.9375,12.90476,48299.92479519185,0,10,0,10,None
Australia,1971,658827.5,13.150590999999999,50098.698986228075,0,10,0,10,None
Australia,1972,694775.375,13.364237999999999,51987.65354223713,0,10,0,10,None
Australia,1973,737542,13.55219,54422.34797475537,0,10,0,10,None
Australia,1974,783624.125,13.725399999999999,57092.99000393432,0,10,0,10,None
Australia,1975,823402.1875,13.892674,59268.80509108614,0,10,0,10,None
Australia,1976,849963.625,14.054955999999999,60474.29995511904,0,10,0,10,None
Australia,1977,890753.5625,14.211656999999999,62677.6710484921,0,10,0,10,None
Australia,1978,942788.125,14.368542999999999,65614.73386689242,0,10,0,10,None
Australia,1979,995268.4375,14.532401,68486.16670431817,0,10,0,10,None
Australia,1980,1052851.625,14.708323,71582.03045989675,0,10,0,10,None
Australia,1981,1110034,14.898019,74508.8323487841,0,10,0,10,None
Australia,1982,1149537.25,15.101227,76122.10915046837,0,10,0,10,None
Australia,1983,1156874.5,15.318254,75522.60851661031,0,10,0,10,None
Australia,1984,1174785.75,15.548591,75555.76900826576,0,10,0,10,None
Australia,1985,1203236.625,15.791043,76197.41298912301,0,10,0,10,None
Australia,1986,1269487.125,16.047026,79110.42987030743,0,10,0,10,None
Australia,1987,1331959.5,16.314778,81641.2886525333,0,10,0,10,None
Australia,1988,1405805,16.585905,84759.01676755052,0,10,0,10,None
Australia,1989,1473855.5,16.849253,87473.04702469599,0,10,0,10,None
Australia,1990,1523152.5,17.096868999999998,89089.55785998011,0,10,0,10,None
Australia,1991,1567467.875,17.325817999999998,90470.06467457987,0,10,0,10,None
Australia,1992,1623520.125,17.538387,92569.52335468479,0,10,0,10,None
Australia,1993,1723865.625,17.738428,97182.5476868638,0,10,0,10,None
Australia,1994,1854995.375,17.932214,103444.86046173664,0,10,0,10,None
Australia,1995,2013598.375,18.124769999999998,111096.49253480183,0,10,0,10,None
Australia,1996,2072824.375,18.31834,113155.68850670967,0,10,0,10,None
Australia,1997,2125195,18.512971,114794.91865460169,0,10,0,10,None
Australia,1998,2191332.5,18.709175,117126.08920489547,0,10,0,10,None
Australia,1999,2272878.5,18.906935999999998,120214.00506142297,0,10,0,10,None
Australia,2000,2283470.25,19.107250999999998,119508.04697127809,0,10,0,10,None
Australia,2001,2294784,19.308681,118847.26874922217,0,10,0,10,None
Australia,2002,2309183.5,19.514385,118332.37378477467,0,10,0,10,None
Australia,2003,2439970.75,19.735255,123635.12657931201,0,10,0,10,None
Australia,2004,2630114.75,19.985474999999997,131601.31295353253,0,10,0,10,None
Australia,2005,2875683.75,20.274282,141838.9933611459,0,10,0,10,None
Australia,2006,3055752.75,20.606227999999998,148292.6787959446,0,10,0,10,None
Australia,2007,3167556,20.975949,151008.9483913219,0,10,0,10,None
Australia,2008,3225914.5,21.370348,150952.82959360324,0,10,0,10,None
Australia,2009,3265227.25,21.77069,149982.71758956654,0,10,0,10,None
Australia,2010,3332889.5,22.162862999999998,150381.7218921581,0,10,0,10,None
Australia,2011,3461364.75,22.542371,153549.27616087944,0,10,0,10,None
Australia,2012,3590807.75,22.911375,156725.98218134005,0,10,0,10,None
Australia,2013,3757906,23.270464999999998,161488.22122806744,0,10,0,10,None
Australia,2014,3944975.5,23.622353,167001.80121768563,0,10,0,10,None
Austria,1950,65809.328125,6.974720955728154,9435.406598016303,0,10,0,10,None
Austria,1951,73079.390625,6.97507391289913,10477.220963903044,0,10,0,10,None
Austria,1952,78248.4140625,6.967351056538558,11230.726488091517,0,10,0,10,None
Austria,1953,79368.7578125,6.972089122909797,11383.7841733405,0,10,0,10,None
Austria,1954,80615.6328125,6.979858976284983,11549.750945742964,0,10,0,10,None
Austria,1955,85319.125,6.986573315076859,12211.869990097057,0,10,0,10,None
Austria,1956,92464.28125,6.99207867964587,13224.147708630057,0,10,0,10,None
Austria,1957,97572.65625,7.005656500816812,13927.696317771744,0,10,0,10,None
Austria,1958,100176.6484375,7.027277525345898,14255.399488092522,0,10,0,10,None
Austria,1959,105112.90625,7.054404394005368,14900.323312811774,0,10,0,10,None
Austria,1960,113279.5078125,7.087699860613549,15982.54864628169,0,10,0,10,None
Austria,1961,119324.6484375,7.12678363300117,16743.127697178457,0,10,0,10,None
Austria,1962,123768.6875,7.170597798778053,17260.581470779398,0,10,0,10,None
Austria,1963,127292.8671875,7.216806894054731,17638.39175083997,0,10,0,10,None
Austria,1964,130878.078125,7.26507138937869,18014.699527431996,0,10,0,10,None
Austria,1965,137600.4375,7.31242807502241,18817.338931511924,0,10,0,10,None
Austria,1966,145885.671875,7.363897479006186,19810.931954295535,0,10,0,10,None
Austria,1967,152797.796875,7.4191434288071205,20595.07250954541,0,10,0,10,None
Austria,1968,159693.078125,7.457767781398826,21412.986138198976,0,10,0,10,None
Austria,1969,168468.90625,7.483566265053404,22511.847999090016,0,10,0,10,None
Austria,1970,178565.1875,7.509746,23777.793216974318,0,10,0,10,None
Austria,1971,192118.28125,7.543450999999999,25468.22154077756,0,10,0,10,None
Austria,1972,208040.203125,7.573659999999999,27468.91240496669,0,10,0,10,None
Austria,1973,227195.734375,7.5989249999999995,29898.404626312276,0,10,0,10,None
Austria,1974,249554.59375,7.617432,32760.987397065048,0,10,0,10,None
Austria,1975,267316.65625,7.628138,35043.5002945673,0,10,0,10,None
Austria,1976,278759.5,7.630535999999999,36532.099448846064,0,10,0,10,None
Austria,1977,296955.25,7.625724,38941.25331575074,0,10,0,10,None
Austria,1978,315584.5625,7.616308999999999,41435.367512006145,0,10,0,10,None
Austria,1979,334957.875,7.605887999999999,44039.28574809411,0,10,0,10,None
Austria,1980,354359.59375,7.597269,46643.02313765644,0,10,0,10,None
Austria,1981,387931.6875,7.5916179999999995,51100.00101427654,0,10,0,10,None
Austria,1982,419780.78125,7.588957,55314.68701825561,0,10,0,10,None
Austria,1983,443877.78125,7.589573,58485.21138804515,0,10,0,10,None
Austria,1984,473465.65625,7.5933969999999995,62352.285314464665,0,10,0,10,None
Austria,1985,514691.125,7.6005139999999995,67717.9365763947,0,10,0,10,None
Austria,1986,544727.5,7.610435,71576.39477901066,0,10,0,10,None
Austria,1987,572288.25,7.6236999999999995,75066.99502866063,0,10,0,10,None
Austria,1988,601380.375,7.642479,78689.17598595953,0,10,0,10,None
Austria,1989,630446.5625,7.669600999999999,82200.69890206806,0,10,0,10,None
Austria,1990,659964.4375,7.706570999999999,85636.58694638641,0,10,0,10,None
Austria,1991,692034.25,7.7551429999999995,89235.52409027146,0,10,0,10,None
Austria,1992,724430.875,7.813393,92716.55412699707,0,10,0,10,None
Austria,1993,770186.8125,7.874675,97805.53641896333,0,10,0,10,None
Austria,1994,824707.3125,7.929911,103999.56727130986,0,10,0,10,None
Austria,1995,889390.8125,7.972833,111552.67048739137,0,10,0,10,None
Austria,1996,908286.8125,8.000453,113529.42295892494,0,10,0,10,None
Austria,1997,914859.5625,8.015255999999999,114139.78075060861,0,10,0,10,None
Austria,1998,915571.6875,8.023166,114116.00950298175,0,10,0,10,None
Austria,1999,905783.3125,8.032953,112758.44792070863,0,10,0,10,None
Austria,2000,919033.75,8.050884,114153.14765434455,0,10,0,10,None
Austria,2001,909235.5,8.078877,112544.78809369174,0,10,0,10,None
Austria,2002,891932.4375,8.114697999999999,109915.66630082847,0,10,0,10,None
Austria,2003,918041.375,8.155465999999999,112567.61722751344,0,10,0,10,None
Austria,2004,969900.125,8.196624,118329.22005450049,0,10,0,10,None
Austria,2005,1024403.25,8.234858,124398.41099870819,0,10,0,10,None
Austria,2006,1127908.5,8.269371999999999,136395.90769407884,0,10,0,10,None
Austria,2007,1217271.25,8.30129,146636.396270941,0,10,0,10,None
Austria,2008,1324056.75,8.331465,158922.44041114018,0,10,0,10,None
Austria,2009,1424927.375,8.361362,170418.0939660309,0,10,0,10,None
Austria,2010,1478047.125,8.391986,176126.02368497755,0,10,0,10,None
Austria,2011,1583957.125,8.423559,188038.94232829617,0,10,0,10,None
Austria,2012,1756985.5,8.455477,207792.59407837075,0,10,0,10,None
Austria,2013,1821958.75,8.486962,214677.37807710227,0,10,0,10,None
Austria,2014,1891024.375,8.516916,222031.5869030527,0,10,0,10,None
Azerbaijan,1991,63376.6328125,7.332519,8643.22790196657,0,1,4,-3,99
Azerbaijan,1992,64473.1875,7.45092,8653.050562883509,0,3,2,1,2
Azerbaijan,1993,65692.46875,7.567156,8681.262650062983,0,1,4,-3,-2
Azerbaijan,1994,67124.796875,7.675128,8745.756015404564,0,1,4,-3,-2
Azerbaijan,1995,67528.859375,7.770805999999999,8690.071451404141,0,0,6,-6,-2
Azerbaijan,1996,68458.5078125,7.852287,8718.28905546881,0,0,6,-6,None
Azerbaijan,1997,65240.49609375,7.9217889999999995,8235.576091934538,0,0,6,-6,None
Azerbaijan,1998,63651.8984375,7.984531,7971.901973641283,0,0,7,-7,0
Azerbaijan,1999,62134.9765625,8.047997,7720.551655585855,0,0,7,-7,None
Azerbaijan,2000,60682.78125,8.117742,7475.327652689627,0,0,7,-7,None
Azerbaijan,2001,59949.8828125,8.195648,7314.843537997239,0,0,7,-7,None
Azerbaijan,2002,61547.84765625,8.280599,7432.7772249628315,0,0,7,-7,None
Azerbaijan,2003,67050.4921875,8.371535999999999,8009.341677262095,0,0,7,-7,None
Azerbaijan,2004,74320.6796875,8.466304,8778.409053998063,0,0,7,-7,None
Azerbaijan,2005,82358.359375,8.563398,9617.485882940395,0,0,7,-7,None
Azerbaijan,2006,87832.953125,8.662137,10139.87115708283,0,0,7,-7,None
Azerbaijan,2007,91752.609375,8.763359,10470.027460360805,0,0,7,-7,None
Azerbaijan,2008,96872.96875,8.868713,10923.001877499024,0,0,7,-7,None
Azerbaijan,2009,101376.3671875,8.980488,11288.514297608326,0,0,7,-7,None
Azerbaijan,2010,105433.1171875,9.099893,11586.19306705035,0,0,7,-7,None
Azerbaijan,2011,110943.1171875,9.227511999999999,12023.0802395597,0,0,7,-7,None
Azerbaijan,2012,118975.9765625,9.361476999999999,12709.103121494612,0,0,7,-7,None
Azerbaijan,2013,128618.4140625,9.497496,13542.349905964687,0,0,7,-7,None
Azerbaijan,2014,138659.984375,9.629779,14399.082717786152,0,0,7,-7,None
Burundi,1962,3833.144775390625,2.907418427790084,1318.4014859203398,0,3,3,0,99
Burundi,1963,3728.13037109375,2.9531049632724105,1262.4442468047307,0,1,4,-3,-2
Burundi,1964,3484.257568359375,3.031995241267484,1149.1632707519782,0,1,4,-3,-2
Burundi,1965,3445.249267578125,3.112315922176616,1106.9728632074953,0,-88,-88,-5,-2
Burundi,1966,3452.637451171875,3.193746382309974,1081.0618746359723,0,0,7,-7,-2
Burundi,1967,3461.240234375,3.269701666367677,1058.5798300736421,0,0,7,-7,None
Burundi,1968,3480.21630859375,3.338203736812155,1042.5416130883646,0,0,7,-7,None
Burundi,1969,3535.168212890625,3.3964804859017486,1040.8327760352363,0,0,7,-7,None
Burundi,1970,3707.897705078125,3.4571129999999997,1072.5416568906267,0,0,7,-7,None
Burundi,1971,3794.15380859375,3.507593,1081.6972803269223,0,0,7,-7,None
Burundi,1972,3763.09033203125,3.547335,1060.8218090570103,0,0,7,-7,None
Burundi,1973,3819.09130859375,3.5829519999999997,1065.9063555955397,0,0,7,-7,None
Burundi,1974,3999.077392578125,3.623853,1103.5429396772233,0,0,7,-7,None
Burundi,1975,4080.464111328125,3.6769909999999997,1109.7291539000573,0,0,7,-7,None
Burundi,1976,4167.93505859375,3.744696,1113.0236095516832,0,0,7,-7,None
Burundi,1977,4439.30615234375,3.825484,1160.4560762360397,0,0,7,-7,None
Burundi,1978,4800.51708984375,3.9178659999999996,1225.288738778649,0,0,7,-7,None
Burundi,1979,5172.8935546875,4.018927,1287.1329971127866,0,0,7,-7,None
Burundi,1980,5504.01025390625,4.126544,1333.8062683703965,0,0,7,-7,None
Burundi,1981,5888.8505859375,4.239673,1388.9869775186671,0,0,7,-7,None
Burundi,1982,6240.2236328125,4.359122,1431.5322289241963,0,0,7,-7,None
Burundi,1983,6352.07763671875,4.486613,1415.7846100652653,0,0,7,-7,None
Burundi,1984,6751.3251953125,4.624617,1459.8668809357619,0,0,7,-7,None
Burundi,1985,7012.04052734375,4.774258,1468.7183908669683,0,0,7,-7,None
Burundi,1986,7428.41259765625,4.9364289999999995,1504.8150388988174,0,0,7,-7,None
Burundi,1987,7756.41552734375,5.108581,1518.3111567270344,0,0,7,-7,None
Burundi,1988,7856.28955078125,5.284173,1486.7585809134655,0,0,7,-7,None
Burundi,1989,7952.80029296875,5.4544749999999995,1458.0322199604454,0,0,7,-7,None
Burundi,1990,8055.9111328125,5.613141,1435.18773763433,0,0,7,-7,None
